id,title,main_picture,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,start_date,end_date,media_type,status,genres
59886,Freestyle Shin-chan: Kasukabe no Rapper,"{'medium': 'https://cdn.myanimelist.net/images/anime/1561/145589.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1561/145589l.jpg'}","Shinnosuke arrives to Kasukabe City, a devastated town where kids battle each other with freestyle raps, searching for his missing sister Himawari.",,20832.0,24999,108,6,2022-01-08,,tv_special,currently_airing,"['Comedy', 'Kids', 'Music']"
57882,Gasonshi!!: Esper Shoujo to Ninja no Abiko Monogatari,"{'medium': 'https://cdn.myanimelist.net/images/anime/1450/141420.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1450/141420l.webp'}",,,20955.0,21798,209,20,2023-12-02,,ona,currently_airing,['Comedy']
61112,Gavv-tto Anime! Sweety Days: Okashi na Nichijou,"{'medium': 'https://cdn.myanimelist.net/images/anime/1967/148211.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1967/148211l.webp'}",Kamen Rider Gavv shorts released on the Toei Tokusatsu Fan Club (TTFC) app.,,20956.0,23280,146,14,2025-03-02,,ona,currently_airing,['Comedy']
61297,Gekkan! Nanmono Anime,"{'medium': 'https://cdn.myanimelist.net/images/anime/1581/150017.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1581/150017l.webp'}","Set in a world where everything is a living thing, from animals and plants to food and objects.",,20970.0,22583,173,9,2025-04-30,,ona,currently_airing,"['Anthropomorphic', 'Slice of Life']"
51211,Go! Go! Tokyo MER: Kinkyuujitai to Tatakau Nakama-tachi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1139/121350.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1139/121350l.webp'}","The live-action Tokyo MER: Hashiru Kinkyuukyuumeishitsu medical drama series got a short anime to commemorate the series' movie announcement. It portrays the characters as animals.

(Source: ANN)",,21020.0,21854,206,35,2022-01-05,,ona,currently_airing,"['Comedy', 'Workplace']"
61279,Go! Go! Vehicle Zoo: Vehicle Star-hen,"{'medium': 'https://cdn.myanimelist.net/images/anime/1889/148647.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1889/148647l.jpg'}",,,21024.0,22405,180,18,2025-04-06,,tv,currently_airing,"['Anthropomorphic', 'Kids']"
22669,Gohan Kaijuu Pap,"{'medium': 'https://cdn.myanimelist.net/images/anime/13/59289.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/13/59289l.jpg'}","A series of short, 30-second segments featuring Gohan Kaijuu Pap and various ""side dish"" monsters to produce delicious meals.",,21028.0,16554,592,59,2011-04-25,,tv,currently_airing,"['Action', 'Comedy', 'Kids']"
52100,Haru ni Nattara Koguma no Yugo Monogatari,"{'medium': 'https://cdn.myanimelist.net/images/anime/1974/124531.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1974/124531l.webp'}",,,21264.0,21704,214,27,2020-05-29,,ona,currently_airing,"['Iyashikei', 'Kids', 'Slice of Life']"
38097,Hatachi no Ryouma with Kurofune-kun!,"{'medium': 'https://cdn.myanimelist.net/images/anime/1972/93305.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1972/93305l.jpg'}","A Shinagawa ward tourism anime. The anime was made in honor of the 150th anniversary of the Meiji Restoration.
 
It stars Sakamoto Ryouma, a historical figure who took part in overthrowing the Tokugawa shogunate. He spent most of his youth in Shinagawa under the Tosa Clan residence and a statue of him was erected in his honor. He's considered a hero of Edo and worked as a cost guard/battery staff when Commodore Perry landed in Japan with black ships.

Here, the anime has a young Ryouma encounter Kurofune-kun, a black ship chibi mascot, as they time slip to modern Shinagawa. Kurofune-kun shows him the sights and they meet other historical figures who time slipped. ",,21274.0,19649,329,46,2018-08-01,,ona,currently_airing,"['Historical', 'Kids', 'Sci-Fi']"
59387,Hello Carbot Season 15,"{'medium': 'https://cdn.myanimelist.net/images/anime/1333/144451.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1333/144451l.jpg'}",,,21325.0,22412,179,18,2024-06-30,,tv,currently_airing,"['Action', 'Kids', 'Mecha', 'Racing']"
55045,Himawari Girls Mini Anime,"{'medium': 'https://cdn.myanimelist.net/images/anime/1333/135375.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1333/135375l.jpg'}",A mini anime series for Himawari Channel. ,,21394.0,23933,129,12,2020-12-28,,ona,currently_airing,"['Comedy', 'Kids']"
61092,Himitsu no AiPri: Ring-hen,"{'medium': 'https://cdn.myanimelist.net/images/anime/1799/148164.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1799/148164l.jpg'}",Second season of Himitsu no AiPri.,,21396.0,13680,1245,90,2025-04-06,,tv,currently_airing,"['Idols (Female)', 'Music']"
38025,Himitsukessha Taka no Tsume GG,"{'medium': 'https://cdn.myanimelist.net/images/anime/1227/93216.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1227/93216l.webp'}","A new season of Eagle Talon, this season focuses on current news stories in a panel-style show and will be distributed online. Eagle Talon still wants to conquer the world but they believe they have to understand the world first.

For example, the first episode talks about Starbucks deciding to remove plastic straws by 2020 which was announced publicly by the company a week before the Eagle Talon episode aired. ",,21399.0,17390,502,48,2018-07-19,,ona,currently_airing,"['Comedy', 'Parody', 'Super Power']"
58527,Hodong Wangjawa Laglang Gongju (2022),"{'medium': 'https://cdn.myanimelist.net/images/anime/1014/142284.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1014/142284l.jpg'}",,,21424.0,28074,67,2,2022-12,,movie,currently_airing,"['Drama', 'Historical']"
60828,Hua Jianghu: Bu Liang Ren Qi - Jiu Youxuan Tian,"{'medium': 'https://cdn.myanimelist.net/images/anime/1790/150136.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1790/150136l.jpg'}",,,21517.0,20836,261,17,2025-03-27,,ona,currently_airing,"['Action', 'Drama', 'Fantasy', 'Historical', 'Martial Arts', 'Romance']"
47572,Huang Doujun,"{'medium': 'https://cdn.myanimelist.net/images/anime/1301/123209.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1301/123209l.webp'}",,,21542.0,22550,174,15,2021-01-22,,ona,currently_airing,['Comedy']
53408,I Love Me 2nd Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1581/132395.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1581/132395l.jpg'}",The second season of I Love Me.,,21638.0,19916,313,25,2022-10-23,,tv,currently_airing,['Kids']
56853,I.Cinnamoroll Animation,"{'medium': 'https://cdn.myanimelist.net/images/anime/1364/138956.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1364/138956l.jpg'}","In Cinnamoroll's origin story, a white dog flew down from the skies one day and was discovered by a female Cafe Cinnamon worker. The ""I.Cinnamoroll"" brand depicts an alternate world that poses a what-if question: What if Cinnamoroll had not met the Cafe Cinnamon worker on that fateful day? The ""I"" in the title stands for both the English first-person pronoun ""I"" and the Japanese word ""ai"" (love), and it represents the brand's theme of taking care of one's own body and mind. 

(Source: ANN)",,21640.0,16105,655,80,2023-10-05,,ona,currently_airing,"['Anthropomorphic', 'Iyashikei', 'Kids', 'Slice of Life']"
52227,iichiko Story,"{'medium': 'https://cdn.myanimelist.net/images/anime/1274/124927.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1274/124927l.webp'}",Animated commercials for the iichiko beverage company.,,21655.0,20620,274,35,2021-06-24,,special,currently_airing,"['Adult Cast', 'Slice of Life']"
55255,Alien Stage,"{'medium': 'https://cdn.myanimelist.net/images/anime/1524/143502.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1524/143502l.webp'}","Humans once lived like Earth was the center of the universe. Some people embraced religion and believed that God would deliver them from suffering. After humanity was enslaved by aliens, no one spoke of God any longer.

Now the grim truth is that humans are mere property of aliens. Recently, entering pet humans into the entertainment industry has become popular, and the biggest, most thrilling spectacle is known as Alien Stage. In this reality singing competition, alien sponsors flaunt their investments, while human contestants must battle to survive. No matter the relationship between opponents—whether it is love, hate, or something more extreme—only one victor can emerge each round.

[Written by MAL Rewrite]",8.81,,7464,8097,2911,2022-09-07,,music,currently_airing,"['Drama', 'High Stakes Game', 'Music', 'Psychological', 'Sci-Fi', 'Suspense']"
47794,MILGЯAM,"{'medium': 'https://cdn.myanimelist.net/images/anime/1497/112023.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1497/112023l.webp'}","Es awakens in the facility Milgram to find a strange talking animal named Jackalope staring them down. Soon, they learn their purpose: as the prison guard, Es must delve into the psyches of 10 inmates, each of them imprisoned for causing the loss of life in some form or another. Their fates rest in Es' hands. Do the means justify an end, and how much does intent matter if the result is death? No matter how the lines between good and evil, right and wrong, and just and cruel are blurred, there are only two options Es can choose between: innocent or guilty.

[Written by MAL Rewrite]
",8.23,,6339,12058,1871,2020-05-01,,music,currently_airing,"['Music', 'Psychological', 'Suspense']"
36064,Fate/Grand Order,"{'medium': 'https://cdn.myanimelist.net/images/anime/1554/110198.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1554/110198l.webp'}",Assorted commercials and collaborations for the Fate/Grand Order mobile RPG. These short animations are posted to Type-Moon's official YouTube channel and advertise the game itself or promote a new game event (eg. Dead Heat Summer Race! for summer 2017). The animation is unique to these commercials and is not present in the mobile game nor in the TV special of Fate/Grand Order.,7.62,,3921,38182,6992,2014-12-27,,cm,currently_airing,"['Action', 'Fantasy']"
48824,Blue Archive PVs,"{'medium': 'https://cdn.myanimelist.net/images/anime/1521/114598.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1521/114598l.webp'}",Animated promotions for the mobile game Blue Archive.,7.46,,7708,7466,1118,2020-07-17,,pv,currently_airing,['Fantasy']
57314,Benghuai: Xing Qiong Tiedao - Qian Xing Ji You PVs,"{'medium': 'https://cdn.myanimelist.net/images/anime/1153/139924.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1153/139924l.webp'}","Animated trailers for the game Honkai: Star Rail, the animation is unique and is not present in the game.",7.37,,14557,984,317,2023-05-03,,pv,currently_airing,"['Fantasy', 'Sci-Fi', 'Space']"
42163,Arknights,"{'medium': 'https://cdn.myanimelist.net/images/anime/1216/109447.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1216/109447l.jpg'}",A series of animated promotions for tower defense mobile game Arknights.,7.29,,7876,7097,957,2019-11-19,,pv,currently_airing,"['Action', 'Fantasy']"
30088,Ryoutei no Aji,"{'medium': 'https://cdn.myanimelist.net/images/anime/12/72084.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/12/72084l.jpg'}","Short stories capturing the bittersweet and tender moments of everyday family life, made for Marukome Co., Ltd. a miso soup paste manufacturer.",6.75,,11441,2423,698,2014-03-28,,cm,currently_airing,['Slice of Life']
61354,Benghuai: Xing Qiong Tiedao - Huangjin Shishi PVs,"{'medium': 'https://cdn.myanimelist.net/images/anime/1051/148911.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1051/148911l.jpg'}","Animated trailers that are part of the Golden Epic trailers featuring Amphoreus Characters for the game Honkai: Star Rail, the animation is unique and is not present in the game.
",6.74,,19121,363,133,2024-11-22,,pv,currently_airing,"['Action', 'Fantasy', 'Sci-Fi']"
53443,Dongitsune CMs,"{'medium': 'https://cdn.myanimelist.net/images/anime/1424/129944.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1424/129944l.webp'}",Commercials for Nissin's Donbei Kitsune Udon.,6.42,,15693,721,117,2017-11-11,,cm,currently_airing,['Gourmet']
34454,Granblue Fantasy CMs,"{'medium': 'https://cdn.myanimelist.net/images/anime/7/83025.webp', 'large': 'https://cdn.myanimelist.net/images/anime/7/83025l.webp'}","Animated promotional videos and commercials for Granblue Fantasy, a mobile RPG.",6.41,,7751,7374,780,2013-11-08,,cm,currently_airing,['Fantasy']
35300,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden PVs,"{'medium': 'https://cdn.myanimelist.net/images/anime/3/85020.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/3/85020l.jpg'}","The new heroine of Magia Record is Iroha, a magical girl on the hunt for her missing sister Ui in Kamihama. Also in Kamihama is Madoka, who's searching for the similarly-missing Homura.

(Source: Crunchyroll)",6.3,,6191,12768,1085,2016-09-30,,pv,currently_airing,"['Drama', 'Mahou Shoujo']"
57595,Pokemon Sleep CMs,"{'medium': 'https://cdn.myanimelist.net/images/anime/1657/140542.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1657/140542l.jpg'}",Animated commercials for Pokemon Sleep.,6.0,,18343,423,130,2023-12-21,,cm,currently_airing,"['Fantasy', 'Slice of Life']"
51889,Pokemon Kids TV Douyou,"{'medium': 'https://cdn.myanimelist.net/images/anime/1945/123965.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1945/123965l.jpg'}",A collection of assorted animated nursery rhymes and children songs released on Pokemon Kids TV Japan YouTube Channel.,5.87,,15531,747,121,2019-02-01,,music,currently_airing,"['Comedy', 'Kids', 'Music']"
36639,Shadowverse PVs,"{'medium': 'https://cdn.myanimelist.net/images/anime/11/88535.webp', 'large': 'https://cdn.myanimelist.net/images/anime/11/88535l.webp'}",Assorted animated videos for Cygames' Shadowverse digital TCG. Japanese and English versions of these animated features were released on the same day on Cygames' official YouTube channel and at a later date on the Shadowverse's official YouTube channel.,5.86,,13584,1274,191,2015-10-16,,pv,currently_airing,"['Fantasy', 'Strategy Game']"
56118,VSPO! PVs,"{'medium': 'https://cdn.myanimelist.net/images/anime/1825/137420.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1825/137420l.jpg'}",Promotional videos for the Virtual eSports Project (VSPO!).,,,22492,176,34,2022-12-31,,pv,currently_airing,['Action']
60700,Yuanshen: Juese Yiwen,"{'medium': 'https://cdn.myanimelist.net/images/anime/1459/147372.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1459/147372l.jpg'}",Animated character anecdotes for the game Genshin Impact.,,,21283,238,70,2024-09-06,,pv,currently_airing,"['Fantasy', 'Isekai']"
55394,Jantama CMs,"{'medium': 'https://cdn.myanimelist.net/images/anime/1214/140909.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1214/140909l.webp'}",Assorted commercials and previews for the Jantama mobile game posted on the official YouTube channel.,,,21863,206,31,2020-06-22,,cm,currently_airing,['Strategy Game']
57271,Nissin Yakisoba U.F.O. CMs,"{'medium': 'https://cdn.myanimelist.net/images/anime/1376/141572.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1376/141572l.webp'}",Commercials for Nissin Yakisoba U.F.O.,,,25280,103,31,2023-03-08,,cm,currently_airing,['Gourmet']
58439,Pokemon Go CMs,"{'medium': 'https://cdn.myanimelist.net/images/anime/1466/145588.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1466/145588l.webp'}",Animated commercials for Pokemon Go.,,,21308,235,45,2018-10-09,,cm,currently_airing,"['Adventure', 'Kids']"
55351,Azur Lane CMs,"{'medium': 'https://cdn.myanimelist.net/images/anime/1421/135967.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1421/135967l.webp'}","Assorted commercials and previews for the Azur Lane Mobile Game posted on the official YouTube channel. The animation is unique and is not present in the game nor in the TV Series.
",,,16594,587,69,2020-04-17,,cm,currently_airing,"['Action', 'Slice of Life']"
36613,Biju Tune!,"{'medium': 'https://cdn.myanimelist.net/images/anime/5/88478.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/5/88478l.jpg'}","An NHK art-music program. Original songs about a minute in a half in length are presented with a motif tying to a real-life art piece. For example, the first song is Asura Chorus which has a motif of sculpted Asura statues from Buddhism. The program has a very irregular release schedule. ",,,20587,275,55,2013-08-11,,music,currently_airing,['Music']
59328,Incha Couple ga You Gal-tachi to Sex Training Suru Hanashi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1315/150094.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1315/150094l.webp'}","Unstoppable gals get out of control! The sex life of an otaku student couple develops rapidly due to the influence of gal schoolgirls.

(Source: TMDB)",7.6,,10573,3122,997,2024-09-27,,ova,currently_airing,['Hentai']
49944,Shishunki no Obenkyou,"{'medium': 'https://cdn.myanimelist.net/images/anime/1195/149968.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1195/149968l.webp'}",,7.55,,6886,9962,3557,2021-12-17,,ova,currently_airing,['Hentai']
59407,Iribitari Gal ni Ma〇ko Tsukawasete Morau Hanashi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1049/150095.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1049/150095l.webp'}",,7.51,,9316,4597,1591,2024-10-04,,ona,currently_airing,['Hentai']
58892,Bubble de House de *** The Animation,"{'medium': 'https://cdn.myanimelist.net/images/anime/1316/143211.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1316/143211l.webp'}",,7.44,,10326,3352,881,2024-08-30,,ova,currently_airing,['Hentai']
53204,Isekai Kita no de Sukebe Skill de Zenryoku Ouka Shiyou to Omou The Animation,"{'medium': 'https://cdn.myanimelist.net/images/anime/1270/128666.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1270/128666l.webp'}","Tatsuo is a skilled masturbator who suddenly dies from masturbating too much. After dying, his soul was transferred to an isekai. An isekai goddess grant him a wish, then Tatsuo told him that he wanted a super cock that could make all women sigh with pleasure and make all women unable to live without it. He wants to make a harem with women who are already addicted to his super cock.

(Source: Nekopoi, translated)",7.29,,8298,6235,1904,2022-12-27,,ova,currently_airing,['Hentai']
60494,Immoral Routine The Animation,"{'medium': 'https://cdn.myanimelist.net/images/anime/1413/150093.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1413/150093l.webp'}",,7.26,,12263,1905,424,2025-03-28,,ova,currently_airing,['Hentai']
58732,Boku ni Harem Sexfriend ga Dekita Riyuu,"{'medium': 'https://cdn.myanimelist.net/images/anime/1909/149939.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1909/149939l.webp'}",,7.25,,10591,3111,953,2024-06-28,,ova,currently_airing,['Hentai']
57861,Konomi ja Nai kedo: Mukatsuku Ane to Aishou Batsugun Ecchi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1720/150108.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1720/150108l.webp'}","Two siblings have been constantly fighting, but their lives take an unexpected turn when they realize they are sexually attracted to each other.",7.17,,9889,3866,1215,2024-04-19,,ova,currently_airing,['Hentai']
61232,Fuuki Iin to Fuuzoku Katsudou,"{'medium': 'https://cdn.myanimelist.net/images/anime/1369/150016.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1369/150016l.webp'}",,7.15,,13135,1442,327,2025-04-25,,ova,currently_airing,"['Harem', 'Hentai', 'School']"
59185,Sex ga Suki de Suki de Daisuki na Classmate no Ano Musume,"{'medium': 'https://cdn.myanimelist.net/images/anime/1503/150019.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1503/150019l.webp'}","Sakurai Taichi, facing a financial crunch, lands a job as an assistant on a film shoot where he reunites with his schoolmate and the most beautiful girl in school, Himawari Kanan. To his surprise, the shoot turns out to be for an adult video, which initially shocks Taichi, who tries to decline the offer. However, Kanan accepts the role, claiming it will be an educational experience. Despite feeling uncomfortable with Kanan's bold actions, Taichi finds enjoyment in working alongside her. During the shoot, the lead actor has an accident, and Taichi steps in to replace him, which leads Kanan to also participate in the video.

(Source: TMDB)",7.12,,10767,2954,844,2024-09-06,,ova,currently_airing,['Hentai']
58776,Seiyoku Tsuyotsuyo The Animation,"{'medium': 'https://cdn.myanimelist.net/images/anime/1712/149952.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1712/149952l.webp'}","High school student Haruka Nanase dates Ryousuke. All her friends envy her, because Ryousuke is a real macho, and also an athlete. After some time, the girl becomes irritated and nervous. It's all about her boyfriend's selfishness in terms of sex, in which she receives virtually no pleasure. Nervousness grew every day, and to relieve stress, Haruki decided to make fun of the quiet Nozaki. Wanting to disgrace the guy, she pulled off his pants.",7.07,,10247,3432,1095,2024-07-26,,ova,currently_airing,"['Hentai', 'School']"
48651,Sakusei Byoutou The Animation,"{'medium': 'https://cdn.myanimelist.net/images/anime/1726/114081.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1726/114081l.webp'}","A young boy named Yamada is hospitalized after severely fracturing both of his hands. As if that is not bad enough, Yamada suffers from a strange disease that causes intense testicular pain if he does not ejaculate once every three hours. Due to his inability to masturbate, the hospital assigns a moody nurse named Tachibana to relieve his pain as and when he wishes.

Soon, Yamada begins to feel guilty for the ""treatments"" Tachibana must perform, which she herself finds repulsive. In spite of it all, Tachibana remains committed to her role as his caregiver until her patient is satisfied.

[Written by MAL Rewrite]",7.02,,6579,11065,4474,2021-04-30,,ova,currently_airing,['Hentai']
57044,Fleur The Animation,"{'medium': 'https://cdn.myanimelist.net/images/anime/1961/139429.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1961/139429l.webp'}",,7.02,,9838,3922,1153,2024-01-26,,ova,currently_airing,['Hentai']
60784,Yuugao,"{'medium': 'https://cdn.myanimelist.net/images/anime/1045/149945.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1045/149945l.webp'}","Tomoe, a strict and disciplined teacher, starts every working day with a genuine desire to teach students to be smart. Soon, she was respected and appreciated in the educational institution. It would seem that everything will continue like this, but lately, in the moonlight, the woman has been troubled by strange dreams. It started to make it difficult to focus on work, especially if there were male students nearby.",6.99,,12661,1670,410,2025-03-28,,ova,currently_airing,['Hentai']
60553,Nonohara Yuzuka no Himitsu no Haishin,"{'medium': 'https://cdn.myanimelist.net/images/anime/1606/150008.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1606/150008l.webp'}",,6.93,,12297,1881,470,2025-02-28,,ova,currently_airing,['Hentai']
55003,1LDK + JK Ikinari Doukyo? Micchaku!? Hatsu Ecchi!!?,"{'medium': 'https://cdn.myanimelist.net/images/anime/1788/150015.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1788/150015l.jpg'}","Misaki Akane has been on her own since she was a little girl. Therefore, it is nothing unusual for her to rent her own flat. But the old landlady forgot that the flat is already rented by a man. Since there is no other flat available at the moment, the two agree to live there together for a short time. The whole thing would be unpleasant enough without unwanted incidents, but first, the older man accidentally sees her changing and then catches her masturbating after being turned on by the sounds of her neighbours sleeping together... 

(Source: Anisearch)",6.92,,9756,4007,1305,2023-07-07,,ova,currently_airing,['Hentai']
40855,Hajimete no Hitozuma,"{'medium': 'https://cdn.myanimelist.net/images/anime/1210/105663.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1210/105663l.webp'}","Yoshino Kanako is happily married to Tomoya and they are preparing to have a child together. Everything is going great until Kanako meets with her father-in-law, Makoto, whom Kanako is already familiar with unfortunately... Something she never disclosed to her husband is that seven years ago she prostituted herself to abusive Makoto. Fortunately for Kanako, Makoto agrees to keep the secret on the condition that they re-establish their intimacy.

(Source: TMDB)",6.84,,6928,9804,3960,2020-05-22,,ova,currently_airing,['Hentai']
58888,Yatara Yarashii Fukami-kun,"{'medium': 'https://cdn.myanimelist.net/images/anime/1801/148054.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1801/148054l.webp'}","""How does someone as perfect as me get turned on by a guy who's so... ordinary?!""
Kaji’s good looks and charm have made him popular with everyone at his office. However, beneath the surface, he secretly looks down on others and judges them by a scoring system! If only he could find the perfect bottom who could live up to his standards.
One day, Kaji finds himself on an overnight business trip with his bland colleague, Fukami. Unimpressed by the plain-looking Fukami, Kaji vows that even if they were the last two people on a deserted island, he would never consider sleeping with him!

At least, that’s what he thought... until he glimpsed Fukami coming out of the shower and realized his irresistibly cute and erotic side!

(Source: Official website)",6.8,,10941,2804,260,2025-03-14,,ona,currently_airing,"['Boys Love', 'Erotica', 'Workplace']"
59120,Shounen ga Otona ni Natta Natsu,"{'medium': 'https://cdn.myanimelist.net/images/anime/1421/150018.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1421/150018l.webp'}","Ryuuki Kirishima is a boy who lives with his older sister, Reiko, after the tragic death of their parents in a car accident. One summer day, Ryuuki and his friends gather to watch adult videos for fun. Although Ryuuki doesn't usually enjoy this type of content, he feels inexplicably attracted to videos featuring Kiriru, a new and popular porn actress.

As he watches, Ryuuki feels a strong attraction to Kiriru, and to his surprise, she appears before him in person.

(Source: TMDB)",6.78,,9499,4330,1271,2024-09-06,,ova,currently_airing,['Hentai']
32587,Shoujo Ramune,"{'medium': 'https://cdn.myanimelist.net/images/anime/1258/149953.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1258/149953l.jpg'}","Kiyoshi Tachikawa runs a candy store located in a small town on the outskirts of Tokyo. He had quit his previous job to get away from the commotion of a major city and now enjoys his days surrounded by little girls.

Kiyoshi's shop is regularly visited by three girls in particular: Chie Sayama, Tenka Adachi, and Komako Semenovich. Due to his friendly and easygoing demeanor, the not-so-innocent girls quickly take to Kiyoshi, seeking his attention and help with their problems. They soon develop romantic feelings toward him and gladly leave their bodies in his care, passing time in his house by indulging in sexual pleasures.

[Written by MAL Rewrite]
",6.77,,3870,39236,19752,2016-10-07,,ova,currently_airing,['Hentai']
59119,Imaria,"{'medium': 'https://cdn.myanimelist.net/images/anime/1413/150092.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1413/150092l.webp'}",,6.74,,10471,3204,1057,2024-08-30,2025-05-30,ova,currently_airing,['Hentai']
58185,Midareuchi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1263/150010.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1263/150010l.jpg'}","Kitamura Kaori is the president of her school's tennis club. There's a tennis tournament coming up soon, but one of her juniors, Sasaki Ami, has been missing from all of the training sessions lately. Out of concern, Kaori wants to pay her a visit. When she arrives at Ami's, Kaori rings her doorbell, but Ami is just about to have fun with a man. She doesn't like the presidents since she's never been able to beat her, so Ami lets Kaori in and Kaori sees her sleeping with a man. Kaori is overwhelmed and asks what that is about, but suddenly the man makes his way in her direction. What is happening?",6.71,,10335,3345,1068,2024-04-26,,ova,currently_airing,['Hentai']
58891,Gobaku: Moe Mama Tsurezure,"{'medium': 'https://cdn.myanimelist.net/images/anime/1257/143210.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1257/143210l.webp'}","Haruka Miyama sees Hiro, her best friend's son, as a member of her family. However, things become complicated when Hiro confesses his love and seduces Haruka while the latter's husband is on a business trip. Knowing that what they are doing is wrong, Haruka tries as best she can to reject him without hurting him, but she ends up giving in.",6.69,,11763,2206,588,2024-06-28,,ova,currently_airing,['Hentai']
59840,Yumemiru Otome,"{'medium': 'https://cdn.myanimelist.net/images/anime/1248/145500.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1248/145500l.webp'}","Beautiful sisters Manaka and Mizuki Miyama study at a girls' school and live a carefree life. Strict Mizuki is absorbed in her studies, while cheerful Manaka dreams of a happy relationship and begins dating a handsome teacher. Having trusted, the girl comes to his house in the hope of having a romantic time. However, her naive dreams were not destined to come true.",6.66,,11315,2514,809,2024-11-29,,ova,currently_airing,['Hentai']
