id,title,main_picture,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,start_date,end_date,media_type,status,genres
45576,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,"{'medium': 'https://cdn.myanimelist.net/images/anime/1028/117777.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1028/117777l.webp'}","After the mysterious mana calamity, Rudeus Greyrat and his fierce student Eris Boreas Greyrat are teleported to the Demon Continent. There, they team up with their newfound companion Ruijerd Supardia—the former leader of the Superd's Warrior group—to form ""Dead End,"" a successful adventurer party. Making a name for themselves, the trio journeys across the continent to make their way back home to Fittoa.

Following the advice he received from the faceless god Hitogami, Rudeus saves Kishirika Kishirisu, the Great Emperor of the Demon World, who rewards him by granting him a strange power. Now, as Rudeus masters the powerful ability that offers a number of new opportunities, it might prove to be more than what he bargained for when unexpected dangers threaten to hinder their travels.

[Written by MAL Rewrite]",8.63,84,166,1040606,652077,2021-10-04,2021-12-20,tv,finished_airing,"['Adventure', 'Drama', 'Ecchi', 'Fantasy', 'Isekai', 'Reincarnation']"
11665,Natsume Yuujinchou Shi,"{'medium': 'https://cdn.myanimelist.net/images/anime/3/37449.webp', 'large': 'https://cdn.myanimelist.net/images/anime/3/37449l.webp'}","Takashi Natsume, the timid youkai expert and master of the Book of Friends, continues his journey towards self-understanding and acceptance with the help of friends both new and old. His most important ally is still his gluttonous and sake-loving bodyguard, the arrogant but fiercely protective wolf spirit Madara—or Nyanko-sensei, as Madara is called when in his usual disguise of an unassuming, pudgy cat.

Natsume, while briefly separated from Nyanko-sensei, is ambushed and kidnapped by a strange group of masked, monkey-like youkai, who have spirited him away to their forest as they desperately search for the Book of Friends. Realizing that his ""servant"" has been taken out from right under his nose, Nyanko-sensei enlists the help of Natsume's youkai friends and mounts a rescue operation. However, the forest of the monkey spirits holds many dangerous enemies, including the Matoba Clan, Natsume's old nemesis.

Stretching from the formidable hideout of the Matoba to Natsume's own childhood home, Natsume Yuujinchou Shi is a sweeping but familiar return to a world of danger and friendship, where Natsume will finally confront the demons of his own past.

[Written by MAL Rewrite]",8.63,85,1026,259029,114342,2012-01-03,2012-03-27,tv,finished_airing,"['Iyashikei', 'Mythology', 'Shoujo', 'Slice of Life', 'Supernatural']"
40591,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,"{'medium': 'https://cdn.myanimelist.net/images/anime/1764/106659.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1764/106659l.webp'}","After a slow but eventful summer vacation, Shuchiin Academy's second term is now starting in full force. As August transitions into September, Miyuki Shirogane's birthday looms ever closer, leaving Kaguya Shinomiya in a serious predicament as to how to celebrate it. Furthermore, the tenure of the school's 67th student council is coming to an end. Due to the council members being in different classes, the only time Kaguya and Miyuki have to be together will soon disappear, putting all of their cunning plans at risk.

A long and difficult election that will decide the fate of the new student council awaits, as multiple challengers fight for the coveted title of president.

[Written by MAL Rewrite]
",8.62,86,99,1429797,914724,2020-04-11,2020-06-27,tv,finished_airing,"['Comedy', 'Romance', 'School', 'Seinen']"
22135,Ping Pong the Animation,"{'medium': 'https://cdn.myanimelist.net/images/anime/1586/146565.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1586/146565l.webp'}","Despite being polar opposites, Makoto ""Smile"" Tsukimoto and Yutaka ""Peco"" Hoshino have been best friends since childhood. Although the overly confident Peco strives to be the best ping-pong player in the world, he often skips practice, earning the ire of his fellow teammates on the Katase High School ping-pong team. Meanwhile, Smile—in spite of his innate talent for the sport—cannot help but hold back his full strength when playing against others. Through their mutual love for ping-pong, the two have developed a bond that is seemingly unbreakable.

When Peco hears that an ex-national team player from China is coming to Japan, he drags Smile over to rival Tsujido High School to observe them. The subsequent trip leads to a clash between Peco and Kong Wenge, who overwhelmingly defeats the former in one game. Stunned by such a comprehensive loss, Peco finds himself questioning why he plays to begin with. Seeing his potential as a player, Katase's coach begins to train Smile to overcome his hesitation, but he is reluctant to play if it is not for enjoyment.

As the two struggle to find meaning in the sport, a plethora of stronger players—each with their own internal strifes—await them at the inter-high tournament, where only the very best can persevere. But when these young athletes let their unbridled ambition go unchecked, the hardships they face paint a somber reality as they pursue glory.

[Written by MAL Rewrite]",8.62,87,596,419869,195352,2014-04-11,2014-06-20,tv,finished_airing,"['Award Winning', 'Drama', 'Seinen', 'Sports']"
54898,Bungou Stray Dogs 5th Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1161/136691.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1161/136691l.webp'}","The Armed Detective Agency is still on the run from the Hunting Dogs, but not all hope is lost. Detective Ranpo Edogawa has a plan to prove the Agency's innocence and save the world from chaos: to find and capture Kamui—the leader of the terrorist organization Decay of the Angel. 

In order to determine Kamui's whereabouts, Ranpo and his colleague Atsushi Nakajima must convince Ouchi Fukuchi, the renowned captain of the Hunting Dogs, for amnesty. Although Fukuchi was tasked with arresting the members of the Agency, his past with the Agency's president, Yukichi Fukuzawa, may be the key to earning his trust. But unbeknownst to them, Fukuchi might not be as honorable as he proclaims.

[Written by MAL Rewrite]",8.62,88,1156,228800,104737,2023-07-12,2023-09-20,tv,finished_airing,"['Action', 'Adult Cast', 'Detective', 'Mystery', 'Organized Crime', 'Seinen', 'Super Power', 'Vampire']"
1535,Death Note,"{'medium': 'https://cdn.myanimelist.net/images/anime/1079/138100.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1079/138100l.jpg'}","Brutal murders, petty thefts, and senseless violence pollute the human world. In contrast, the realm of death gods is a humdrum, unchanging gambling den. The ingenious 17-year-old Japanese student Light Yagami and sadistic god of death Ryuk share one belief: their worlds are rotten.

For his own amusement, Ryuk drops his Death Note into the human world. Light stumbles upon it, deeming the first of its rules ridiculous: the human whose name is written in this note shall die. However, the temptation is too great, and Light experiments by writing a felon's name, which disturbingly enacts his first murder.

Aware of the terrifying godlike power that has fallen into his hands, Light—under the alias Kira—follows his wicked sense of justice with the ultimate goal of cleansing the world of all evil-doers. The meticulous mastermind detective L is already on his trail, but as Light's brilliance rivals L's, the grand chase for Kira turns into an intense battle of wits that can only end when one of them is dead.

[Written by MAL Rewrite]
",8.62,89,2,4109292,2877976,2006-10-04,2007-06-27,tv,finished_airing,"['Psychological', 'Shounen', 'Supernatural', 'Suspense']"
28891,Haikyuu!! Second Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/9/76662.webp', 'large': 'https://cdn.myanimelist.net/images/anime/9/76662l.webp'}","Following their participation at the Inter-High, the Karasuno High School volleyball team attempts to refocus their efforts, aiming to conquer the Spring tournament instead. 

When they receive an invitation from long-standing rival Nekoma High, Karasuno agrees to take part in a large training camp alongside many notable volleyball teams in Tokyo and even some national level players. By playing with some of the toughest teams in Japan, they hope not only to sharpen their skills, but also come up with new attacks that would strengthen them. Moreover, Hinata and Kageyama attempt to devise a more powerful weapon, one that could possibly break the sturdiest of blocks. 

Facing what may be their last chance at victory before the senior players graduate, the members of Karasuno's volleyball team must learn to settle their differences and train harder than ever if they hope to overcome formidable opponents old and new—including their archrival Aoba Jousai and its world-class setter Tooru Oikawa.

[Written by MAL Rewrite]",8.62,90,88,1508221,991190,2015-10-04,2016-03-27,tv,finished_airing,"['School', 'Shounen', 'Sports', 'Team Sports']"
42310,Cyberpunk: Edgerunners,"{'medium': 'https://cdn.myanimelist.net/images/anime/1818/126435.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1818/126435l.webp'}","Dreams are doomed to die in Night City, a futuristic Californian metropolis. As a teenager living in the city's slums, David Martinez is trying to fulfill his mother's lifelong wish for him to reach the top of Arasaka, the world's leading security corporation. To this end, he attends the prestigious Arasaka Academy while his mother works tirelessly to keep their family afloat.

When an incident with a street gang leaves David's life in tatters, he stumbles upon Sandevistan cyberware—a prosthetic that grants its wearer superhuman speed. Fueled by rage, David implants the device in his back, using it to exact revenge on one of his tormentors. This gets him expelled from the academy, shattering his hopes of ever making his mother proud.

After witnessing David's newfound abilities, the beautiful data thief Lucyna ""Lucy"" Kushinada offers to team up with him, handing him a ticket to salvation. However, associating with Lucy introduces David to the world of Edgerunners—cyborg criminals who will break any law for money. Edgerunners often lose their lives, if the cyberware does not break their minds first; but in his fight for survival inside a corrupt system, David is ready to risk it all.

[Written by MAL Rewrite]",8.61,91,209,912356,618173,2022-09-13,2022-09-13,ona,finished_airing,"['Action', 'Gore', 'Organized Crime', 'Sci-Fi']"
52742,Haikyuu!! Movie: Gomisuteba no Kessen,"{'medium': 'https://cdn.myanimelist.net/images/anime/1665/140360.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1665/140360l.jpg'}","Kenma Kozume has never considered volleyball fun or thrilling: it is merely something he is good at. But now Nekoma High School's volleyball team has qualified for the Spring Nationals and prepares to battle their long-standing rivals—Karasuno. Now, Kenma has to analyze the most confounding and resilient team and lead Nekoma to victory against them. Moreover, he will play against his friend Shouyou Hinata, Karasuno's short but incredibly proficient middle blocker.

Karasuno has never been able to beat Nekoma in practice matches. Even so, despite his usual indifference, Kenma feels a tinge of excitement at the prospect of facing Karasuno in a high-stakes official game with no do-overs. To advance to the semifinals and ultimately restore their team's former glory, Karasuno must find a way to overcome Kenma's brilliant strategy and defeat Nekoma in their own territory.

[Written by MAL Rewrite]",8.61,92,1387,187234,78905,2024-02-16,2024-02-16,movie,finished_airing,"['School', 'Shounen', 'Sports', 'Team Sports']"
19647,Hajime no Ippo: Rising,"{'medium': 'https://cdn.myanimelist.net/images/anime/6/56147.webp', 'large': 'https://cdn.myanimelist.net/images/anime/6/56147l.webp'}","Japanese Featherweight Champion Makunouchi Ippo has defended his title belt once more with the help of his devastating signature move: the Dempsey Roll. However, new challengers are rising up left and right, claiming to have an answer for the move responsible for crushing his opponents. Will Ippo be able to step up to the challenge, or will the weight of his pride destroy him before he finds out just what it means to be strong? Meanwhile, fellow Kamogawa Gym mate Aoki Masaru is just a hop, skip, and a Frog Punch away from claiming his own belt, ready to take on the Japanese Lightweight Champion!

Hajime no Ippo: Rising continues Ippo's quest to become stronger, featuring the same cast of loveable dimwits from Kamogawa Gym, as they put their bodies and hearts on the line to make their way in the harsh world of professional boxing. With a will of iron, Ippo steps into the ring once again.

[Written by MAL Rewrite]",8.61,93,928,282922,154869,2013-10-06,2014-03-30,tv,finished_airing,"['Combat Sports', 'Shounen', 'Sports']"
36862,Made in Abyss Movie 3: Fukaki Tamashii no Reimei,"{'medium': 'https://cdn.myanimelist.net/images/anime/1502/110723.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1502/110723l.jpg'}","After bonding over a tragic loss, the long-suffering Nanachi joins Riko and Reg on their journey into the depths of the Abyss. Awaiting the children is the Sea of Corpses—the Abyss's fifth layer, and the deepest level from which a traveler can return without losing their human form.

The masked sadist Bondrewd stands between the children and the rest of their adventure. Bondrewd's horrific laboratory serves as a final checkpoint for those wishing to traverse deeper into the Abyss, and the sociopathic scientist has no desire to allow Riko's party to pass through at no cost. Deeply scarred by Bondrewd's impact on their childhood, Nanachi is engulfed in turmoil over his resurgence in their life.

Bondrewd's only apparent weakness is Prushka, a brash child who claims to be his daughter. Riko, Reg, and Nanachi befriend Prushka and work with the girl to overcome her father's machinations and breach the Abyss's sixth layer.

[Written by MAL Rewrite]",8.61,94,479,505924,283903,2020-01-17,2020-01-17,movie,finished_airing,"['Adventure', 'Drama', 'Fantasy', 'Gore', 'Mystery', 'Sci-Fi']"
41084,Made in Abyss: Retsujitsu no Ougonkyou,"{'medium': 'https://cdn.myanimelist.net/images/anime/1864/122519.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1864/122519l.webp'}","After surviving the brutal challenges of Idofront, Riko now possesses a White Whistle, allowing her to descend into the Abyss's sixth layer—The Capital of the Unreturned. Alongside Reg and Nanachi, Riko begins to explore the uncharted domain, where the ruins of the promised Golden City are located.

As the trio starts to adapt to the harsh environment, they soon encounter dangerous creatures and treacherous landscapes. Their expedition leads them to a village inhabited by strange beings known as ""hollows."" Despite the creeping sense of unease that welcomes them, the three venture onward to uncover the mysteries of the settlement and long-lost legacies of the forgotten adventurers who once descended into the horrors of the unexplored Abyss.

[Written by MAL Rewrite]",8.61,95,485,500786,235721,2022-07-06,2022-09-28,tv,finished_airing,"['Adventure', 'Drama', 'Fantasy', 'Gore', 'Mystery', 'Sci-Fi']"
34591,Natsume Yuujinchou Roku,"{'medium': 'https://cdn.myanimelist.net/images/anime/6/84416.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/6/84416l.jpg'}","Takashi Natsume has grown accustomed to his encounters with youkai through the Book of Friends, which contains the names of youkai whom his grandmother, Reiko Natsume, has sealed in contracts. These encounters allow Natsume to better understand the youkai, Reiko, and himself. 

The Book of Friends is a powerful tool that can be used to control youkai; it is sought after by both youkai and exorcists alike. Natsume just wants to live out his daily life in peace but is constantly disrupted by these experiences. If he is to end this torment, Natsume must explore more about the book and the world of exorcism, as well as begin to open his heart to those who can help him.

[Written by MAL Rewrite]",8.61,96,1312,199168,73520,2017-04-12,2017-06-21,tv,finished_airing,"['Iyashikei', 'Mythology', 'Shoujo', 'Slice of Life', 'Supernatural']"
33,Kenpuu Denki Berserk,"{'medium': 'https://cdn.myanimelist.net/images/anime/1384/119988.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1384/119988l.webp'}","Guts, a man who will one day be known as the Black Swordsman, is a young traveling mercenary characterized by the large greatsword he carries. He accepts jobs that offer the most money, but he never stays with one group for long—until he encounters the Band of the Falcon. Ambushed after completing a job, Guts crushes many of its members in combat. Griffith, The Band of the Falcon's leader and founder, takes an interest in Guts and duels him. While the others are no match for Guts, Griffith defeats him in one blow.

Incapacitated and taken into the Band of the Falcon's camp to recover, Guts wakes up two days later. He confronts Griffith, and the two duel yet again, only this time with a condition: Guts will join the Band of the Falcon if he loses. Due to his fresh injuries, Guts loses the fight and is inducted by Griffith.

In three years' time, Guts has become one of the Band of the Falcon's commanders. On the battlefield, his combat prowess is second only to Griffith as he takes on large groups of enemies all on his own. With Guts' immense strength and Griffith's leadership, the Band of the Falcon dominate every battle they partake in. But something menacing lurks in the shadows, threatening to change Guts' life forever.

[Written by MAL Rewrite]",8.6,97,302,719952,386748,1997-10-08,1998-04-01,tv,finished_airing,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Gore', 'Horror', 'Military', 'Psychological', 'Seinen']"
52701,Dungeon Meshi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1711/142478.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1711/142478l.webp'}","Adventuring knight Laios Touden leads a small party through a seemingly endless dungeon, a subterranean maze full of dangerous monsters and precarious traps. Through the use of advanced magic, an explorer can sometimes be resurrected, allowing them to learn from past mistakes and give traversing the dungeon another go. However, when a powerful dragon eats Falin, Laios' spellcasting sister, she sends her brother and his companions back to the beginning to save them from permanent ends.

Though strapped for cash and equipment, Laios resolves to fight his way through the dungeon and rescue Falin before she can be digested by the dragon. Despite some of Laios' allies abandoning him, two remain by his side: elven mage Marcille Donato and halfling locksmith Chilchuck Tims. Due to their lack of funds, the party faces the daunting prospect of starving before being able to complete their quest. However, they find salvation in Senshi, a dwarven warrior with a penchant for cooking and safely eating defeated monsters.

With Senshi's culinary expertise, Laios and his companions struggle through the dungeon while learning about gourmet dining—and each other—along the way.

[Written by MAL Rewrite]",8.6,98,503,484900,240138,2024-01-04,2024-06-13,tv,finished_airing,"['Adventure', 'Comedy', 'Fantasy', 'Gourmet', 'Seinen']"
38329,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,"{'medium': 'https://cdn.myanimelist.net/images/anime/1613/102179.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1613/102179l.jpg'}","Six months ago, Sakuta Azusagawa had a chance encounter with a bunny girl in a library. Ever since then, he's been blissfully happy with his girlfriend: Mai Sakurajima, that same bunny girl. However, the reappearance of his mysterious first crush, the now-adult Shouko Makinohara, adds a new complication to his relationship with Mai. To make matters worse, he then encounters a middle school Shouko in the hospital, suffering from a grave illness. Mysteriously, his old scars begin throbbing whenever he's near her.

With Shouko's bizarre situation somehow revolving around him, Sakuta will need to come to terms with his own conflicting feelings, for better or worse. With a girl's life in his hands, just what can he do?

[Written by MAL Rewrite]",8.59,99,283,765511,482217,2019-06-15,2019-06-15,movie,finished_airing,"['Drama', 'Romance', 'School', 'Supernatural']"
7311,Suzumiya Haruhi no Shoushitsu,"{'medium': 'https://cdn.myanimelist.net/images/anime/1248/112352.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1248/112352l.webp'}","On a cold December day, Kyon arrives at school prepared for another outing with his fellow SOS Brigade members. However, much to his surprise, he discovers that almost everything has changed completely: Haruhi Suzumiya and Itsuki Koizumi are nowhere to be found; Mikuru Asahina does not recognize him at all; Yuki Nagato is a regular human; and Ryouko Asakura has mysteriously returned. Although he is no stranger to the supernatural, Kyon is disturbed by this odd turn of events and decides to investigate on his own.

Finding himself to be the only person that is aware of the previous reality, Kyon is now faced with a difficult choice: to finally live the normal life he has always wanted, or uncover a way to turn back the hands of time and restore his chaotic yet familiar world.

[Written by MAL Rewrite]
",8.59,100,369,632516,321095,2010-02-06,2010-02-06,movie,finished_airing,"['Award Winning', 'Mystery', 'School', 'Sci-Fi', 'Supernatural']"
